;;Individual_dwelling;Individual_dwelling;Individual_dwelling;Individual_dwelling;Individual_dwelling;Individual_dwelling;Individual_dwelling
;;A;B;C;D;E;F;G
Individual_dwelling;A;;;;;;;
Individual_dwelling;B;;;;;;;
Individual_dwelling;C;;;;;;;
Individual_dwelling;D;;;;;;;
Individual_dwelling;E;;;;;;;
Individual_dwelling;F;;;;;;;
Individual_dwelling;G;;;;;;;
