Model;Scenario;Region;Variable;Unit;Dpe;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Individual_dwelling;MtCO2eq;5;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;3.7681896408445423;2.2336021506066395;0.1621257109130509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Individual_dwelling;MtCO2eq;6;2.0640417776;2.0640417776;2.0640417776;1.798613053559658;1.1040571803625276;0.046969843127362194;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Individual_dwelling;MtCO2eq;7;0.8712514387811847;0.643920180432269;0.2538181811164107;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Individual_dwelling;MtCO2eq;new;0.0313126644375136;0.0626253288750273;0.1012437336700538;0.1325563981075666;0.1711748029025939;0.2024874673401068;0.2338001317776204;0.2651127962151333;0.2964254606526469;0.3350438654476734;0.3663565298851871;0.390363453965187;0.4216761184027007;0.4529887828402135;0.4843014472777271;0.5083083713577272;0.53962103579524;0.5709337002327538;0.5949406243127539;0.6189475483927538;0.6502602128302676;0.6742671369102676;0.6982740609902677;0.7222809850702677;0.7462879091502678;0.7702948332302678;0.7943017573102678;0.8183086813902678;0.8423156054702678;0.8663225295502679;0.8903294536302679
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;1;0.304281032;0.304281032;0.304281032;0.307365663;0.307365663;0.307365663;0.3572730678;0.3572730678;0.3572730678;0.4812408288847924;0.7153776607449678;0.78553178;0.78553178;0.78553178;1.019014759208003;1.413218441991995;1.799616368869501;2.115624130015055;2.34201569960615;2.4510018170000003;2.5042487838407204;2.6776759184587626;2.8256249358156915;2.9352282636056595;3.013240659602581;3.066590326665069;3.1016435557466684;3.12377208598809;3.13719371803389;3.145015150652587;3.1493943579999972
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;2;2.6573925183;2.6573925183;2.6573925183;2.6678680621;2.6678680621;2.6678680621;2.7155133170915526;2.7177478134;2.7177478134;2.7177478134;2.7276904144685608;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.2905847966343993;3.603886005683875;4.143737005099031;4.547572458217752;4.075603939975586;3.625031932570394;3.291239979755491;3.053656773764865;2.8911827877109264;2.78442977187151;2.717038338863544;2.6761633685422432;2.6523435510216666;2.6390068741000094
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;3;22.14432035079072;21.982044200050574;21.859478554338978;21.75238907579633;21.783211118156764;21.94377153892713;21.814389037527956;22.36863634472508;23.199992158492392;23.463811133165805;23.258093383200002;23.60162726353802;25.718689526022633;28.081304793434434;27.29226698776143;24.279267291438583;21.32161750063445;18.52352779642265;15.970991097138034;13.723476722026135;12.187896510055815;11.83931502;11.6215778016;11.4038405832;11.1861033648;10.9683661464;10.750628928000001;10.5328917096;10.3151544912;10.0974172728;9.8796803196
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;4;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;18.678130850661923;15.440836761488228;11.537419152426882;7.047420150725703;2.085203831856858;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;5;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;6.662150354733493;4.430228043374134;1.417448053560313;0.03451744781103089;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;6;3.2941667444;3.2941667444;3.2941667444;2.842695273699534;1.832524944711623;0.29508453936539203;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;7;1.1711824991322248;0.8405492111600383;0.27318022013302434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_normal_HDS_Constant;France;Residential_dwelling;MtCO2eq;new;0.176588863397606;0.3531777267952121;0.5709675677904197;0.7475564311880212;0.9653462721832332;0.6386595990233019;0.7374219272637156;0.8361842555041268;0.9349465837445404;1.0567517267753654;1.1555140550157792;1.2312335684657791;1.329995896706193;1.4287582249466038;1.5275205531870173;1.6032400666370177;1.7020023948774283;1.800764723117842;1.8764842365678425;1.952203750017842;2.050966078258256;2.1266855917082554;2.202405105158256;2.278124618608256;2.3538441320582555;2.429563645508256;2.505283158958256;2.5810026724082555;2.656722185858256;2.732441699308256;2.808161212758256
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;1;0.13443403160000003;0.13443403160000003;0.13443403160000003;0.13443403160000003;0.13443403160000003;0.1348164708;0.1348164708;0.1348164708;0.1348164708;0.1348164708;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.16260975257802004;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.21313497946202004;0.30374766003802006;0.3966893230500201;0.49137478216002006;0.554970757;0.554970757;0.554970757;0.61834232479602;0.7168158929780201;0.8155501969980202
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;2;0.970193567;0.970193567;0.970193567;0.970193567;0.970193567;0.9724259601;0.9724259601;0.9724259601;0.9724259601;0.9724259601;0.9746962102039701;0.9945692658;0.9945692658;0.9945692658;0.9945692658;0.9945692658;1.02406479183797;1.2240868942089698;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.3306404673549699;1.6258122967189699;1.92308444134597;1.83588954490303;1.53599276907603;1.23530193410603
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;3;6.1255553715252;6.071256656863319;6.0195219624228;5.97133432927356;5.92803698240676;5.883540538373159;5.85610296074076;5.84103048260316;5.84247260722476;5.86562588509716;5.866972815599999;5.906870550813959;6.035564512053959;6.213809813157959;6.447163326537959;6.586113877199999;6.525248963999999;6.4643840508;6.900300615297959;7.397234779881959;7.9292269466139595;8.45651506254204;7.75312386889404;7.033218072518041;6.300947176538041;5.559527066666041;4.81139640151404;4.0583754500780405;3.7511694635999997;3.6903045504;3.629439762
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;4;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.34491129;6.0514474530269995;5.261803430427;4.366182076527;3.3752696844269994;2.302579150227;1.1624693811269997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;5;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.2149789951999996;3.0720658618003203;2.64981368381632;2.10543948029632;1.4187639930643203;0.5738290244243203;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;6;1.2301249668;1.2301249668;1.2301249668;1.2301249668;1.2301249668;1.1694733243962598;1.0336212042048598;0.8475160514512599;0.5942938592788598;0.25283531351025984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;7;0.32964706836900004;0.29050242323790004;0.23607227294100003;0.1604961803307;0.055766457959700005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Collective_dwelling;MtCO2eq;new;0.1452761989600924;0.2905523979201848;0.4697238341203659;0.6150000330804545;0.7941714692806394;0.4361721316831951;0.5036217954860951;0.5710714592889935;0.6385211230918936;0.7217078613276919;0.789157525130592;0.840870114500592;0.908319778303492;0.9757694421063904;1.04321910590929;1.0949316952792902;1.1623813590821883;1.2298310228850882;1.2815436122550885;1.3332562016250882;1.400705865427988;1.452418454797988;1.504131044167988;1.555843633537988;1.6075562229079878;1.6592688122779875;1.7109814016479876;1.7626939910179875;1.814406580387988;1.866119169757988;1.917831759127988
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;1;0.1698470004;0.1698470004;0.1698470004;0.1698470004;0.1698470004;0.1698470004;0.1725491922;0.1725491922;0.1725491922;0.1725491922;0.20531039895850003;0.2161839966;0.2161839966;0.2161839966;0.2818697221725;0.3912413847045001;0.5186747287645;0.5746998972000001;0.5746998972000001;0.5746998972000001;0.5746998972000001;0.7030088492405001;0.9024153350025;1.1069470880105;1.3153163198945;1.5265249883345;1.7398162614525003;1.8960310600000003;1.8998593312105003;2.1165648523745;2.3338441609945
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;2;1.6871989512999999;1.6871989512999999;1.6871989512999999;1.6871989512999999;1.6871989512999999;1.6871989512999999;1.695442102;1.695442102;1.695442102;1.695442102;1.695442102;1.7231785476;1.7231785476;1.7231785476;1.7231785476;1.7231785476;1.7231785476;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;1.9127143719000002;2.09116023243425;2.72538601254075;2.0654191980867505;1.4037049400167503
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;3;16.002810970064882;15.8603885472318;15.723608626728602;15.5946345345414;15.476422234158601;15.372977494173002;15.2513129367066;15.195213597181802;15.175457061765002;15.203479101525001;15.060720183600003;15.085734204021001;15.346013987889;15.715338758457001;15.740165719199998;15.583293414;15.4264211088;15.455864091681;16.432928729841;17.503575058280997;18.651371659401;18.041039812731;16.470194244854998;14.863005872870998;13.228606287039;11.574072514718997;9.904771181955;8.224708057371;6.5639850275999985;6.407112722399999;6.250240557599999
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;4;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;14.02368903;13.127974590375;11.636542828575;9.898815409574999;7.927869339075;5.747221371075001;3.3866086140750005;0.8776299480750002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;5;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.160136125935999;3.230908314032;2.032933083888;0.521803020144;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;6;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;1.7755920546000998;1.3660403864073;0.8087878348524999;0.057358253412500004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;7;0.9366458702286;0.8505023407335;0.7307208165794999;0.5644045466954999;0.3339314410545;0.01542095612249995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Individual_dwelling;MtCO2eq;new;0.0313126644375136;0.0626253288750273;0.1012437336700538;0.1325563981075666;0.1711748029025939;0.2024874673401068;0.2338001317776204;0.2651127962151333;0.2964254606526469;0.3350438654476734;0.3663565298851871;0.390363453965187;0.4216761184027007;0.4529887828402135;0.4843014472777271;0.5083083713577272;0.53962103579524;0.5709337002327538;0.5949406243127539;0.6189475483927538;0.6502602128302676;0.6742671369102676;0.6982740609902677;0.7222809850702677;0.7462879091502678;0.7702948332302678;0.7943017573102678;0.8183086813902678;0.8423156054702678;0.8663225295502679;0.8903294536302679
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;1;0.304281032;0.304281032;0.304281032;0.304281032;0.304281032;0.30466347120000004;0.307365663;0.307365663;0.307365663;0.307365663;0.34639947015850003;0.3572730678;0.3572730678;0.3572730678;0.42295879337250003;0.5538511372825201;0.7295066115645;0.7855317800000001;0.7855317800000001;0.7855317800000001;0.7855317800000001;0.9161438287025201;1.2061629950405202;1.50363641106052;1.80669110205452;2.0814957453345;2.2947870184525003;2.4510018170000003;2.5182016560065206;2.83338074535252;3.14939435799252
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;2;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.6596249114;2.6678680621;2.6678680621;2.6678680621;2.6678680621;2.67013831220397;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.7472433394379703;3.1368012661089697;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.24335483925497;3.53852666861897;4.01424467378022;4.56127555744378;3.6014119671627807;2.6390068741227806
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;3;22.12836634159008;21.93164520409512;21.743130589151402;21.56596886381496;21.40445921656536;21.25651803254616;21.10741589744736;21.03624407978496;21.017929668989762;21.06910498662216;20.9276929992;20.99260475483496;21.38157849994296;21.92914857161496;22.187329045737958;22.1694072912;21.9516700728;21.920248142481;23.333229345138957;24.900809838162957;26.58059860601496;26.49755487527304;24.223318113749038;21.89622394538904;19.52955346357704;17.133599581385038;14.71616758346904;12.28308350744904;10.315154491199998;10.0974172728;9.879680319599998
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;4;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;19.472885880375;17.687990281601998;15.160618840001998;12.294051415602;9.122491055502;5.689187764302;2.040099329202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;5;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;7.232201987736319;5.88072199784832;4.13837256418432;1.9405670132083204;0.5738290244243203;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16;3.337860107421875e-16
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;6;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.23351510199626;2.8092132588049594;2.2135564378585597;1.4030816941313597;0.31019356692275984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;7;1.2662929385976;1.1410047639714;0.9667930895204999;0.7249007270261999;0.38969789901420004;0.01542095612249995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU_construction_Constant_HRS_rising_HDS_Constant;France;Residential_dwelling;MtCO2eq;new;0.176588863397606;0.3531777267952121;0.5709675677904197;0.7475564311880212;0.9653462721832332;0.6386595990233019;0.7374219272637156;0.8361842555041268;0.9349465837445404;1.0567517267753654;1.1555140550157792;1.2312335684657791;1.329995896706193;1.4287582249466038;1.5275205531870173;1.6032400666370177;1.7020023948774283;1.800764723117842;1.8764842365678425;1.952203750017842;2.050966078258256;2.1266855917082554;2.202405105158256;2.278124618608256;2.3538441320582555;2.429563645508256;2.505283158958256;2.5810026724082555;2.656722185858256;2.732441699308256;2.808161212758256
CSTB;BAU_construction_Constant_MRS_normal_HDS_Constant;France;Collective_dwelling;MtCO2eq;1;0.13443403160000003;0.13443403160000003;0.13443403160000003;0.13443403160000003;0.1348164708;0.1348164708;0.1348164708;0.1348164708;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.14108907120000003;0.1894311378672614;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828;0.2108318828
CSTB;BAU_construction_Constant_MRS_normal_HDS_Constant;France;Collective_dwelling;MtCO2eq;2;0.970193567;0.970193567;0.970193567;0.970193567;0.9724259601;0.9724259601;0.9724259601;0.9724259601;0.9939988617519278;0.9945692658;0.9945692658;0.9945692658;0.9945692658;0.9945692658;1.0903104372517884;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002;1.2320293861000002
CSTB;BAU_construction_Constant_MRS_normal_HDS_Constant;France;Collective_dwelling;MtCO2eq;3;6.125084322538544;6.071803456001497;6.023952818918255;5.9845448195747215;5.949759593013016;5.940625147130187;5.955404899092318;6.000816775950842;5.988702641999999;6.1125654776274505;6.283540434406298;6.500238239008878;6.758646447636787;6.707843703599997;6.646978790399998;6.638380724315238;6.952186290395782;7.244172746363212;7.502580954991119;7.719278759593698;7.890253716372547;8.015444656947748;8.098038404849154;8.143450281707679;8.15823003366981;8.14909558778698;8.122220013625276;8.08281201428174;8.0349613771985;7.9816805106614535;7.925062017599997
