Model;Scenario;Region;Variable;Unit;Dpe;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051
CSTB;BAU;France;Individual_dwelling;MtCO2eq;5;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.8272734272;4.260519771070079;3.51429446399808;2.62046115551808;1.5790198451820796;0.39780774239807976;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Individual_dwelling;MtCO2eq;6;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;2.0640417776;1.9678072748019397;1.6662396777049397;1.2643218941471401;0.7365699628001399;0.05618380420813989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Individual_dwelling;MtCO2eq;7;0.9736966400292;0.9391250742632999;0.8910537348893999;0.8243068312670998;0.7318121752622999;0.6039859039142998;0.4279882816712998;0.1868874116822998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Individual_dwelling;MtCO2eq;new;0.0313126644375136;0.0626253288750273;0.1012437336700538;0.1325563981075666;0.1711748029025939;0.2024874673401068;0.2338001317776204;0.2651127962151333;0.2964254606526469;0.3350438654476734;0.3663565298851871;0.390363453965187;0.4216761184027007;0.4529887828402135;0.4843014472777271;0.5083083713577272;0.53962103579524;0.5709337002327538;0.5949406243127539;0.6189475483927538;0.6502602128302676;0.6742671369102676;0.6982740609902677;0.7222809850702677;0.7462879091502678;0.7702948332302678;0.7943017573102678;0.8183086813902678;0.8423156054702678;0.8663225295502679;0.8903294536302679
CSTB;BAU;France;Residential_dwelling;MtCO2eq;1;0.304281032;0.304281032;0.304281032;0.304281032;0.304281032;0.304281032;0.304281032;0.30466347120000004;0.307365663;0.307365663;0.307365663;0.307365663;0.307365663;0.34146991615638006;0.3572730678;0.3572730678;0.3572730678;0.3572730678;0.4019154517903801;0.4835908197203601;0.5940243938063601;0.69229554011838;0.7723223799343801;0.78553178;0.78553178;0.78553178;0.78553178;0.78553178;0.78553178;0.78553178;0.7855317800019801
CSTB;BAU;France;Residential_dwelling;MtCO2eq;2;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.6573925183;2.65943061926513;2.66156540135153;2.6678680621;2.6678680621;2.6678680621;2.6678680621;2.67874278081083;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.7177478134;2.77064818600603;2.89142723131203;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006;3.1447437580000006
CSTB;BAU;France;Residential_dwelling;MtCO2eq;3;22.1194986871716;21.910434422811477;21.70475684093028;21.5037643899312;21.30923126665164;21.12356177072856;20.94997700117088;20.78526738504684;20.62569679552044;20.504260033916882;20.434426471380483;20.41089922135368;20.44354057382208;20.274481344;20.242485718163284;20.49023754482328;20.81486042459928;21.21227290858728;21.358580123102044;21.298458417600003;21.080721199200003;20.862983980800003;20.645246762400006;20.614524491867282;21.283612914935283;21.964786064267283;22.654822841099282;23.351318945663287;24.05250018106728;24.757068098783286;25.464078338119204
CSTB;BAU;France;Residential_dwelling;MtCO2eq;4;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;20.36860032;19.759840538313;18.646085521086;17.140173147185997;15.563244721086;13.931167937286;12.257142519486;10.551708593586;8.823034809486002;7.077315587886001;5.319174582186001;3.5520237094860003;1.7783599861860004;5.13000637292862e-10
CSTB;BAU;France;Residential_dwelling;MtCO2eq;5;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;8.042252422399999;7.2750512756185595;6.15902011899776;4.822231066517761;3.2646841179097597;1.4981003572057598;0.45263942165568016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Residential_dwelling;MtCO2eq;6;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.2941667444;3.26385963137474;3.0567964241252796;2.60578138753268;2.00468576049728;1.2153965300574798;0.19783233819487994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Residential_dwelling;MtCO2eq;7;1.319157801477;1.2674536523931;1.1955596654540999;1.0957350905639998;0.9574029850382999;0.7662300241181998;0.5030135021735999;0.1868874116822998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CSTB;BAU;France;Residential_dwelling;MtCO2eq;new;0.176588863397606;0.3531777267952121;0.5709675677904197;0.7475564311880212;0.9653462721832332;0.6386595990233019;0.7374219272637156;0.8361842555041268;0.9349465837445404;1.0567517267753654;1.1555140550157792;1.2312335684657791;1.329995896706193;1.4287582249466038;1.5275205531870173;1.6032400666370177;1.7020023948774283;1.800764723117842;1.8764842365678425;1.952203750017842;2.050966078258256;2.1266855917082554;2.202405105158256;2.278124618608256;2.3538441320582555;2.429563645508256;2.505283158958256;2.5810026724082555;2.656722185858256;2.732441699308256;2.808161212758256
