Model;Scenario;Region;Variable;Unit;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB_FF;BAU;France;Individual_dwelling;%dwelling;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43
CSTB_FF;BAU;France;Collective_dwelling;%dwelling;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57
Negawatt;Negawatt;France;Individual_dwelling;%dwelling;0.43;0.422333333333333;0.414666666666667;0.407;0.399333333333333;0.391666666666667;0.384;0.376333333333333;0.368666666666667;0.361;0.353333333333333;0.345666666666667;0.338;0.330333333333333;0.322666666666667;0.315;0.307333333333334;0.299666666666667;0.292;0.284333333333334;0.276666666666667;0.269;0.261333333333334;0.253666666666667;0.246;0.238333333333334;0.230666666666667;0.223;0.215333333333334;0.207666666666667;0.2
Negawatt;Negawatt;France;Collective_dwelling;%dwelling;0.57;0.577666666666667;0.585333333333333;0.593;0.600666666666667;0.608333333333333;0.616;0.623666666666667;0.631333333333333;0.639;0.646666666666667;0.654333333333333;0.662;0.669666666666667;0.677333333333333;0.685;0.692666666666667;0.700333333333333;0.708;0.715666666666666;0.723333333333333;0.731;0.738666666666666;0.746333333333333;0.754;0.761666666666666;0.769333333333333;0.777;0.784666666666666;0.792333333333333;0.8
SNBC;AMS;France;Individual_dwelling;%dwelling;0.43;0.424666666666667;0.419333333333333;0.414;0.408666666666667;0.403333333333333;0.398;0.392666666666666;0.387333333333333;0.382;0.376666666666666;0.371333333333333;0.366;0.360666666666666;0.355333333333333;0.35;0.343333333333333;0.336666666666667;0.33;0.323333333333333;0.316666666666667;0.31;0.303333333333333;0.296666666666667;0.29;0.283333333333333;0.276666666666667;0.27;0.263333333333333;0.256666666666667;0.25
SNBC;AMS;France;Collective_dwelling;%dwelling;0.57;0.575333333333333;0.580666666666667;0.586;0.591333333333333;0.596666666666667;0.602;0.607333333333334;0.612666666666667;0.618;0.623333333333334;0.628666666666667;0.634;0.639333333333334;0.644666666666667;0.65;0.656666666666667;0.663333333333333;0.67;0.676666666666667;0.683333333333333;0.69;0.696666666666667;0.703333333333333;0.71;0.716666666666667;0.723333333333333;0.73;0.736666666666667;0.743333333333333;0.75
ADEME;Tendanciel;France;Individual_dwelling;%dwelling;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43
ADEME;Tendanciel;France;Collective_dwelling;%dwelling;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57
ADEME;S1;France;Individual_dwelling;%dwelling;0.43;0.420666666666667;0.411333333333333;0.402;0.392666666666667;0.383333333333333;0.374;0.364666666666666;0.355333333333333;0.346;0.336666666666666;0.327333333333333;0.318;0.308666666666666;0.299333333333333;0.29;0.280666666666666;0.271333333333333;0.262;0.252666666666666;0.243333333333333;0.233999999999999;0.224666666666666;0.215333333333333;0.205999999999999;0.196666666666666;0.187333333333333;0.177999999999999;0.168666666666666;0.159333333333333;0.15
ADEME;S1;France;Collective_dwelling;%dwelling;0.57;0.579333333333333;0.588666666666667;0.598;0.607333333333334;0.616666666666667;0.626;0.635333333333334;0.644666666666667;0.654;0.663333333333334;0.672666666666667;0.682;0.691333333333334;0.700666666666667;0.71;0.719333333333334;0.728666666666667;0.738;0.747333333333334;0.756666666666667;0.766;0.775333333333334;0.784666666666667;0.794;0.803333333333334;0.812666666666667;0.822000000000001;0.831333333333334;0.840666666666667;0.85
ADEME;S2;France;Individual_dwelling;%dwelling;0.43;0.420666666666667;0.411333333333333;0.402;0.392666666666667;0.383333333333333;0.374;0.364666666666666;0.355333333333333;0.346;0.336666666666666;0.327333333333333;0.318;0.308666666666666;0.299333333333333;0.29;0.280666666666666;0.271333333333333;0.262;0.252666666666666;0.243333333333333;0.233999999999999;0.224666666666666;0.215333333333333;0.205999999999999;0.196666666666666;0.187333333333333;0.177999999999999;0.168666666666666;0.159333333333333;0.15
ADEME;S2;France;Collective_dwelling;%dwelling;0.57;0.579333333333333;0.588666666666667;0.598;0.607333333333334;0.616666666666667;0.626;0.635333333333334;0.644666666666667;0.654;0.663333333333334;0.672666666666667;0.682;0.691333333333334;0.700666666666667;0.71;0.719333333333334;0.728666666666667;0.738;0.747333333333334;0.756666666666667;0.766;0.775333333333334;0.784666666666667;0.794;0.803333333333334;0.812666666666667;0.822000000000001;0.831333333333334;0.840666666666667;0.85
ADEME;S3;France;Individual_dwelling;%dwelling;0.43;0.424;0.418;0.412;0.406;0.4;0.394;0.388;0.382;0.376;0.37;0.364;0.358;0.352;0.346;0.34;0.334;0.328;0.322;0.316;0.31;0.304;0.298;0.292;0.286;0.28;0.274;0.268;0.262;0.256;0.25
ADEME;S3;France;Collective_dwelling;%dwelling;0.57;0.576;0.582;0.588;0.594;0.6;0.606;0.612;0.618;0.624;0.63;0.636;0.642;0.648;0.654;0.66;0.666;0.672;0.678;0.684;0.69;0.696;0.702;0.708;0.714;0.72;0.726;0.732;0.738;0.744;0.75
ADEME;S4;France;Individual_dwelling;%dwelling;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43;0.43
ADEME;S4;France;Collective_dwelling;%dwelling;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57;0.57
