Model;Scenario;Region;Variable;Unit;Dpe;Ef_Nrj;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
CSTB;AMB_construction_SNBC;France;Residential_dwelling;MtCO2eq;new;rcu;0.003941210505242909;0.003906415127765887;0.005964590678369039;0.003815906203231156;0.005816178616742702;0.0037127674720695736;0.0036572376298452595;0.003598557381383069;0.0035367347062163716;0.005362220672207801;0.003402291955172527;0.0024601027341639103;0.003258179329203883;0.0031807642135278577;0.003100254548344431;0.002234317842665516;0.002931196392412328;0.0028414147788660337;0.0020399738658672404;0.001970429624425058;0.0025558385227632706;0.0018241967677765508;0.0017475081525702306;0.0016684380794425287;0.001586986548393448;0.0015031535594229894;0.0014169391125311496;0.001328343207717932;0.0012373658449833342;0.001144007024327357;0.00104826674575
CSTB;BAU_construction_Constant;France;Collective_dwelling;MtCO2eq;new;elec;0.012756486628263912;0.012756486628263912;0.01657652997609;0.012756486628263912;0.01657652997609;0.012756486628263912;0.012756486628263912;0.012756486628263912;0.012756486628263912;0.01657652997609;0.012756486628263912;0.008936443280437825;0.012756486628263912;0.012756486628263912;0.012756486628263912;0.008936443280437825;0.012756486628263912;0.012756486628263912;0.008936443280437825;0.008936443280437825;0.012756486628263912;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825;0.008936443280437825
CSTB;BAU_construction_Constant;France;Collective_dwelling;MtCO2eq;new;rcu;0.007161667458749999;0.007161667458749999;0.00930629245875;0.007161667458749999;0.00930629245875;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.00930629245875;0.007161667458749999;0.00501704245875;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.00501704245875;0.007161667458749999;0.007161667458749999;0.00501704245875;0.00501704245875;0.007161667458749999;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875
CSTB;BAU_construction_Constant;France;Individual_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
CSTB;BAU_construction_Constant;France;Individual_dwelling;MtCO2eq;new;elec;0.006721045029427827;0.006721045029427827;0.008733721725080001;0.006721045029427827;0.008733721725080001;0.006721045029427827;0.006721045029427827;0.006721045029427827;0.006721045029427827;0.008733721725080001;0.006721045029427827;0.004708368333775652;0.006721045029427827;0.006721045029427827;0.006721045029427827;0.004708368333775652;0.006721045029427827;0.006721045029427827;0.004708368333775652;0.004708368333775652;0.006721045029427827;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652;0.004708368333775652
CSTB;BAU_construction_Constant;France;Residential_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
CSTB;BAU_construction_Constant;France;Residential_dwelling;MtCO2eq;new;elec;0.01947753165769174;0.01947753165769174;0.025310251701170006;0.01947753165769174;0.025310251701170006;0.01947753165769174;0.01947753165769174;0.01947753165769174;0.01947753165769174;0.025310251701170006;0.01947753165769174;0.013644811614213478;0.01947753165769174;0.01947753165769174;0.01947753165769174;0.013644811614213478;0.01947753165769174;0.01947753165769174;0.013644811614213478;0.013644811614213478;0.01947753165769174;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478;0.013644811614213478
CSTB;BAU_construction_Constant;France;Residential_dwelling;MtCO2eq;new;rcu;0.007161667458749999;0.007161667458749999;0.00930629245875;0.007161667458749999;0.00930629245875;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.00930629245875;0.007161667458749999;0.00501704245875;0.007161667458749999;0.007161667458749999;0.007161667458749999;0.00501704245875;0.007161667458749999;0.007161667458749999;0.00501704245875;0.00501704245875;0.007161667458749999;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875;0.00501704245875
CSTB;BAU_construction_Half;France;Collective_dwelling;MtCO2eq;new;elec;0.012756486628263912;0.011657949115460869;0.014947971704156618;0.01134850657083579;0.014545863838069877;0.011039064026210686;0.010884342753898133;0.010729621481585603;0.010574900209273052;0.013540594172852985;0.01026545766464797;0.007082986477904593;0.009956015120022869;0.009801293847710316;0.009646572575397786;0.00664943203157773;0.009337130030772682;0.009182408758460154;0.006324266196832588;0.0062158775852508685;0.008718244941522497;0.005999100362087445;0.005890711750505726;0.005782323138924007;0.005673934527342303;0.0055655459157605836;0.005457157304178864;0.005348768692597144;0.00524038008101544;0.005131991469433721;0.0050236028578520015
CSTB;BAU_construction_Half;France;Collective_dwelling;MtCO2eq;new;rcu;0.007161667458749999;0.0069897874397399995;0.008965489610777812;0.006809017074919143;0.008730585952853509;0.006628246710098287;0.00653786152768783;0.006447476345277431;0.006357091162866974;0.00814332680804279;0.006176320798046119;0.004263448081152911;0.005995550433225262;0.005905165250814805;0.005814780068404407;0.004010173937718105;0.005634009703583533;0.005543624521173104;0.003820218330141982;0.0037568997942832773;0.005272468973941809;0.0036302627225658635;0.003566944186707155;0.00350362565084845;0.003440307114989741;0.003376988579131032;0.0033136700432723275;0.0032503515074136223;0.0031870329715549136;0.0031237144356962053;0.0030603958998375
CSTB;BAU_construction_Half;France;Individual_dwelling;MtCO2eq;new;bois;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00196965599061;0.00196965599061;0.00196965599061;0.0025594869906100004;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00196965599061;0.00137982499061;0.00196965599061;0.00196965599061;0.00137982499061;0.00137982499061;0.00196965599061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061;0.00137982499061
